Title,Genre,Rating,Votes,Duration
101. Teri Baaton Mein Aisa Uljha Jiya,Sci-Fi,6.2, (54K),N/A
102. Another End,Sci-Fi,6.5, (698),N/A
103. War of the Worlds: Extinction,Sci-Fi,3.0, (169),N/A
104. The Last Ronin,Sci-Fi,4.9, (215),N/A
105. Blink,Sci-Fi,7.0, (1.5K),N/A
106. Black,Sci-Fi,7.1, (2.7K),N/A
107. Can I Get a Witness,Sci-Fi,6.8, (58),N/A
108. Peripheral,Sci-Fi,9.4, (21),N/A
109. Black Eyed Susan,Sci-Fi,5.0, (299),N/A
110. Futra Days,Sci-Fi,4.1, (135),N/A
111. Desert Road,Sci-Fi,6.7, (154),N/A
112. U Are the Universe,Sci-Fi,7.8, (227),N/A
113. Escape from the 21st Century,Sci-Fi,6.5, (795),N/A
114. UI,Sci-Fi,6.9, (5.6K),N/A
115. Planet B,Sci-Fi,5.4, (136),N/A
116. All the Lost Ones,Sci-Fi,3.8, (225),N/A
"117. Canadian, Sniper",Sci-Fi,3.5, (346),N/A
118. Alien Country,Sci-Fi,4.4, (346),N/A
119. Staycation,Sci-Fi,7.2, (100),N/A
120. The Invisibles,Sci-Fi,5.9, (448),N/A
121. Bionic,Sci-Fi,4.3, (1.7K),N/A
122. Raduaa Returns,Sci-Fi,5.4, (62),N/A
123. Tim Travers & the Time Travelers Paradox,Sci-Fi,6.9, (273),N/A
124. Bade Miyan Chote Miyan,Sci-Fi,3.8, (39K),N/A
125. Meanwhile on Earth,Sci-Fi,6.0, (864),N/A
126. Bureau 749,Sci-Fi,4.1, (494),N/A
127. Light,Sci-Fi,2.7, (1.2K),N/A
128. 40 Acres,Sci-Fi,6.2, (92),N/A
129. The Bunker,Sci-Fi,7.1, (41),N/A
130. Psychonaut,Sci-Fi,7.6, (12),N/A
131. Unexposed,Sci-Fi,7.6, (61),N/A
132. Cora,Sci-Fi,4.7, (783),N/A
133. S.T.A.L.K.E.R.: Shadow of the Zone,Sci-Fi,5.2, (445),N/A
134. Somnium,Sci-Fi,8.6, (38),N/A
135. Tacoma,Sci-Fi,3.5, (165),N/A
136. Balestra,Sci-Fi,5.1, (501),N/A
137. Mummy Shark,Sci-Fi,2.0, (165),N/A
