Title,Genre,Rating,Votes,Duration
397. Bangsal Isolasi,Horror,4.7, (143),1h 16m
398. THEDÆMON,Horror,6.9, (37),1h 27m
399. Ship of the Damned,Horror,2.8, (293),1h 28m
400. Nearing Death,Horror,5.7, (310),1h 36m
401. American Werewolf,Horror,3.1, (94),1h 7m
402. Saint Catherine,Horror,5.8, (46),1h 26m
403. The Waves of Madness,Horror,6.7, (14),N/A
404. The Girl in the Trunk,Horror,3.3, (337),1h 30m
405. Mandira,Horror,6.0, (991),2h 1m
406. Zim Zim Ala Kazim,Horror,3.5, (105),1h 40m
407. The Shadow,Horror,6.5, (225),1h 30m
408. H.P. Lovecraft's the Shadow Over Innsmouth,Horror,7.7, (12),N/A
409. The Book of the Witch,Horror,5.5, (100),1h 13m
410. Hellhounds,Horror,3.4, (169),1h 21m
411. Camp Blood 9: Bride of Blood,Horror,7.0, (339),N/A
412. In Tenebras: Into the Darkness,Horror,3.2, (170),1h 30m
413. The Boys,Horror,4.7, (135),2h 11m
414. The Last Nightmare Part One,Horror,6.1, (72),50m
415. Skeletons in the Closet,Horror,3.0, (560),1h 32m
416. Fright,Horror,6.8, (53),1h 21m
417. Carnage for Christmas,Horror,4.5, (334),1h 9m
418. The Epidemic,Horror,5.9, (67),1h 35m
419. Where is My Head?,Horror,6.8, (80),1h 30m
420. Gacy: Serial Killer Next Door,Horror,3.3, (472),1h 37m
421. Manipula,Horror,8.0, (21),1h 34m
422. Five Friends,Horror,6.7, (840),1h 52m
423. How to Make a Werewolf,Horror,5.6, (81),16+
424. Tsunami Sharks,Horror,3.5, (43),1h 10m
425. In the Belly of a Tiger,Horror,7.4, (101),1h 31m
426. Tenants,Horror,5.9, (76),1h 34m
427. Till Death Do Us Part,Horror,6.3, (265),1h 48m
428. Scurry,Horror,7.7, (21),1h 30m
429. Sattam En Kaiyil,Horror,8.0, (2.2K),2h 4m
430. Air Fryer Slaughter,Horror,7.0, (350),1h 30m
431. Oculus,Horror,6.0, (14),1h 53m
432. Members Club,Horror,4.7, (148),1h 30m
433. Camp Blood: Clown Shark,Horror,3.3, (81),1h 10m
434. Devil,Horror,4.6, (1.6K),1h 58m
435. Slashercise,Horror,5.4, (12),58m
436. Dead Whisper,Horror,3.9, (544),1h 28m
437. Lizzie Lazarus,Horror,4.5, (90),1h 31m
438. Sakaratul Maut,Horror,5.5, (145),1h 47m
439. The Thing,Horror,N/A,N/A,N/A
440. Z Zone,Horror,5.1, (13),1h 23m
441. Ouija Castle,Horror,3.6, (96),N/A
442. Inherit the Witch,Horror,3.2, (48),1h 25m
443. Shark Island,Horror,4.0, (113),1h 21m
444. Bogieville,Horror,5.7, (322),1h 48m
445. Crispy,Horror,3.4, (76),1h 16m
446. The Train of Death,Horror,4.7, (656),1h 43m
447. Run!,Horror,3.5, (99),1h 26m
448. Bhairadevi,Horror,8.8, (42),2h 14m
449. 200KG Vampire,Horror,5.2, (28),1h 33m
450. Morena,Horror,8.0, (50),1h 46m
451. Exorcism Chronicles: The Beginning,Horror,6.9, (60),1h 25m
452. Kryptic,Horror,6.4, (92),1h 36m
453. Lord of Wolves,Horror,2.8, (137),1h 27m
454. Pigman,Horror,3.7, (67),N/A
455. Neon Fear,Horror,6.1, (373),40m
456. OMG: O Manchi Ghost,Horror,5.2, (584),2h 5m
457. Terrornet,Horror,3.8, (78),1h 28m
458. The Killgrin,Horror,8.0, (9),N/A
459. The Girl Who Cried Her Eyes Out,Horror,3.9, (683),1h 34m
460. Broken Bird,Horror,5.8, (117),1h 39m
461. Mystic Singer,Horror,4.8, (234),1h 36m
462. Don't Open the Door,Horror,6.6, (8.4K),1h 27m
463. My Boo,Horror,6.1, (649),2h 5m
464. Jhamkudi,Horror,6.6, (975),2h 31m
465. Ghost Killer,Horror,7.1, (56),1h 45m
466. Don Dukun,Horror,7.0, (48),1h 38m
467. A Stranger in the Woods,Horror,4.1, (462),1h 24m
468. Aranmanai 4,Horror,5.0, (2.3K),2h 28m
469. Tragic Waste,Horror,7.9, (79),1h 17m
470. Spirit Riser,Horror,6.7, (33),1h 38m
471. No Voltees,Horror,5.5, (204),1h 34m
472. O Clube das Mulheres de Negócios,Horror,4.9, (89),1h 35m
473. Scared Shitless,Horror,6.1, (204),1h 16m
474. Hunters on a White Field,Horror,4.9, (442),1h 40m
"475. Nanay, tatay",Horror,7.6, (40),2h
476. Vertical,Horror,5.2, (108),1h 51m
477. Advent,Horror,4.8, (20),1h 17m
478. Valari,Horror,8.0, (2.6K),2h 15m
479. Hunter of the Night,Horror,5.7, (50),1h 30m
480. A Halloween Feast,Horror,5.5, (776),1h 43m
481. Feet of Death,Horror,3.9, (223),1h 46m
482. Deadly Culture: Final Mutation,Horror,2.7, (48),1h 9m
483. This Never Happened,Horror,4.8, (371),1h 30m
484. Hello Neighbor,Horror,7.9, (15),N/A
485. The Night Curse of Reatrei,Horror,4.5, (110),1h 35m
486. Rambut Kafan,Horror,4.7, (80),1h 38m
487. The Clock,Horror,3.7, (18),1h 20m
488. Camp Terror,Horror,4.6, (35),1h 50m
489. Listen Carefully,Horror,3.4, (134),1h 21m
490. Easter Bloody Easter,Horror,3.2, (275),1h 43m
491. Ice Nine Kills Presents: Welcome to Horrorwood,Horror,8.4, (28),1h 16m
492. Catch a Killer,Horror,6.9, (9),1h 22m
493. Touched by Eternity,Horror,6.0, (49),1h 35m
"494. Silent Night, Bloody Night 3: Descent",Horror,4.2, (144),1h 40m
495. Buzz House: The Movie,Horror,3.2, (1.2K),1h 33m
496. Guys at Parties Like It,Horror,3.9, (164),1h 19m
497. Kutukan Calon Arang,Horror,N/A,N/A,1h 41m
498. Hide N Seek,Horror,8.9, (2.2K),2h 14m
499. Noise,Horror,6.8, (7),1h 35m
500. Dosen Ghaib: It's Nighttime or You Already Know,Horror,4.2, (248),1h 34m
501. Passages of Nexus,Horror,6.3, (178),1h 48m
